millis,ax,ay,az,gx,gy,gz,label
39825,801,-8218,-578,-4,-93,1,0
39830,619,-8302,-768,-4,-106,0,0
39835,360,-8377,-930,-4,-100,0,0
39840,83,-8434,-1008,-3,-82,-1,0
39845,-165,-8467,-1042,-2,-59,-2,0
39850,-319,-8474,-1028,-2,-38,-2,0
39855,-425,-8449,-1057,-2,-25,-1,0
39860,-552,-8397,-1075,-3,-21,1,0
39865,-459,-8324,-1036,-3,-23,0,0
39870,-322,-8257,-958,-3,-20,0,0
39875,-157,-8198,-856,-2,-17,0,0
39880,-5,-8136,-774,-2,-16,0,0
39885,116,-8074,-681,-2,-19,1,0
39890,231,-8014,-601,-3,-24,1,0
39895,313,-7967,-505,-3,-32,1,0
39900,404,-7925,-431,-3,-42,1,0
39905,446,-7895,-367,-3,-52,1,0
39910,479,-7874,-342,-3,-62,1,0
39915,479,-7831,-342,-3,-68,1,0
39920,424,-7777,-380,-3,-65,2,0
39925,350,-7717,-410,-3,-54,2,0
39930,257,-7699,-448,-3,-38,2,0
39935,151,-7725,-458,-3,-25,2,0
39940,44,-7774,-456,-3,-18,2,0
39945,-42,-7824,-478,-2,-14,2,0
39950,-132,-7868,-532,-2,-11,2,0
39955,-173,-7885,-600,-1,-10,1,0
39960,-116,-7884,-663,-1,-13,1,0
39965,-21,-7883,-693,0,-18,1,0
39970,107,-7898,-667,0,-22,1,0
39975,251,-7929,-634,0,-24,1,0
39980,374,-7973,-590,1,-22,2,0
39985,483,-8025,-564,1,-21,2,0
39990,580,-8081,-561,1,-20,3,0
39995,609,-8139,-551,1,-20,3,0
40000,619,-8184,-544,1,-22,3,0
40005,601,-8222,-534,1,-22,4,0
40010,556,-8251,-512,2,-22,4,0
40015,523,-8276,-490,2,-21,4,0
40020,491,-8300,-471,2,-19,4,0
40025,457,-8327,-455,2,-19,4,0
40030,446,-8354,-444,2,-20,4,0
40035,436,-8386,-431,2,-22,4,0
40040,419,-8423,-414,2,-26,4,0
40045,413,-8463,-407,2,-29,4,0
