millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
308403,189,222,183,340,254,-7.22,-7.22,-0.39,4
308503,183,222,166,308,231,-7.26,-5.45,-2.59,4
308603,177,220,158,289,219,-7.41,-3.96,-5.53,0
308703,164,205,147,265,192,-8.16,-2.94,-5.14,0
308803,162,206,148,264,199,-8.75,-2.82,-4.9,0
308903,161,209,148,264,196,-8.39,-2.39,-4.35,0
309003,154,205,150,265,188,-8.43,-2.39,-4.35,0
309103,166,215,154,272,201,-8.63,-2.51,-4.28,0
309203,162,211,152,269,197,-8.75,-2.47,-4.39,0
309303,163,208,152,269,201,-9.18,-2.9,-4.59,0
309403,164,210,154,275,198,-9.81,-4.31,-4.2,0
309504,162,207,157,290,208,-8.67,-5.65,-2.71,0
309603,176,219,173,325,237,-6.32,-6.35,-0.43,4
309703,181,215,179,339,249,-4.98,-7.77,0.63,4
309804,190,231,214,390,284,-3.61,-8.94,1.96,4
309903,192,254,235,402,301,-2.63,-9.22,2.24,4
310003,192,270,238,409,310,-2.71,-9.69,2.16,4
310203,191,267,231,403,304,-2.98,-9.45,2.16,4
310303,188,252,224,393,292,-3.8,-9.34,2.79,4
310403,191,237,207,372,276,-4.63,-8.59,0.98,4
310503,188,227,186,344,256,-5.02,-6.94,-2.04,4
310603,180,225,170,316,234,-6.43,-5.18,-4.35,4
310703,173,224,159,295,221,-8.12,-4.43,-4.98,0
310803,170,226,159,287,215,-8.32,-3.02,-4.79,0
310903,166,221,156,278,207,-8.63,-3.14,-4.2,0
311003,166,222,157,280,205,-8.79,-2.59,-4.31,0
311103,169,224,160,282,206,-8.55,-2.55,-4.28,0
311203,161,214,154,271,197,-8.32,-2.71,-4.16,0
311303,164,218,156,275,200,-8.55,-2.51,-4.31,0
311403,156,204,148,265,193,-9.18,-2.67,-4.24,0
311503,163,215,159,283,212,-9.53,-4.28,-3.96,0
311603,175,222,171,315,236,-7.77,-5.92,-1.14,4
311703,174,209,167,311,240,-7.06,-7.14,-0.04,4
311803,181,211,179,343,259,-6.28,-8.2,0.9,4
311903,186,214,185,361,274,-5.1,-8.24,1.53,4
312003,188,218,189,375,283,-2.9,-8.43,1.57,4
312103,182,221,209,379,283,-3.02,-9.3,1.84,4
312203,191,250,227,407,308,-3.33,-9.81,1.84,4
312303,191,255,224,406,308,-3.14,-10.04,2.47,4
312403,190,252,222,405,307,-3.06,-9.89,2.12,4
312503,188,237,215,390,292,-3.96,-8.94,2.55,4
312603,187,223,191,354,268,-3.57,-7.96,1.26,4
312704,181,222,176,330,245,-5.88,-7.49,-0.59,4
312803,176,222,169,316,233,-7.06,-7.02,-2.16,4
312903,174,222,166,306,225,-7.61,-5.61,-2.63,4
313004,173,226,166,303,224,-9.49,-4.9,-2.55,4
313103,170,219,165,298,220,-9.02,-4.51,-2.55,0
313203,170,219,164,297,215,-8.55,-3.92,-3.57,0
313403,167,215,161,291,203,-8.47,-3.33,-3.8,0
313503,169,218,163,292,204,-9.14,-3.57,-3.53,0
313603,169,218,165,296,218,-9.77,-4.47,-3.69,0
313703,174,221,174,321,237,-9.41,-6,-1.84,4
313803,172,203,167,321,246,-6.51,-6.79,-0.04,4
313903,174,210,173,331,252,-5.73,-7.61,0.9,4
314003,186,218,184,359,276,-4.67,-8.24,1.69,4
314103,191,226,208,387,291,-3.92,-8.55,1.73,4
314203,192,242,233,407,301,-2.79,-9.41,1.45,4
314303,190,260,235,410,311,-3.1,-9.85,1.65,4
314403,191,262,231,408,309,-3.53,-10,2.24,4
314503,190,260,228,405,307,-3.18,-9.65,2.24,4
314603,189,253,225,400,300,-2.86,-9.26,2.2,4
314703,188,228,200,365,270,-3.65,-8.24,1.26,4
314803,178,224,174,323,236,-6,-7.49,-0.27,4
314903,171,224,161,295,215,-8.16,-5.69,-1.26,0
315003,166,218,155,282,205,-9.22,-3.92,-3.41,0
315103,165,215,155,276,201,-9.1,-2.79,-3.77,0
315203,162,211,152,270,195,-8.79,-2.43,-3.53,0
315303,162,211,152,267,195,-9.92,-1.84,-3.92,0
315403,155,207,151,269,195,-8.47,-2.2,-3.65,0
315503,161,213,152,270,196,-8.94,-2.08,-3.49,0
315603,162,213,153,272,196,-8.83,-2.08,-3.61,0
315703,163,215,157,273,199,-9.34,-2.67,-3.69,0
315803,165,218,164,294,218,-10.16,-4.04,-3.14,0
315904,161,208,160,296,216,-9.1,-5.65,-1.26,0
316003,166,214,167,317,230,-6.67,-6.59,0.04,4
316103,162,217,171,323,234,-5.84,-7.73,1.61,4
316204,171,225,192,357,256,-4.16,-8.12,2.24,4
316303,198,255,228,403,289,-3.96,-8.9,2.86,4
316403,198,275,235,407,304,-3.18,-9.61,2.08,4
316603,198,270,227,401,302,-2.9,-10.08,2.08,4
316703,197,263,221,395,294,-2.39,-9.53,1.96,4
316803,194,242,212,382,281,-3.22,-9.26,2.31,4
316903,190,227,191,355,263,-3.53,-8.67,0.67,4
317003,179,223,170,320,236,-6.51,-7.61,-1.49,4
317103,171,221,160,293,215,-6.71,-5.69,-3.57,0
317203,167,219,155,281,205,-7.65,-4.16,-4.63,0
317303,165,215,155,277,202,-9.34,-3.26,-4.35,0
317403,165,215,154,276,200,-8.98,-2.51,-3.88,0
317503,164,215,154,275,197,-9.49,-2.55,-3.73,0
317603,158,213,153,273,196,-8.67,-2.47,-3.8,0
317703,164,220,157,275,196,-9.14,-3.1,-4.24,0
317803,156,212,150,262,187,-8.71,-3.3,-4.35,0
317903,154,206,147,252,179,-8.16,-2.82,-4.28,0
318003,166,220,164,293,213,-9.81,-4.55,-4,0
318103,171,219,168,317,233,-9.41,-6.55,-1.57,4
318203,168,217,181,342,247,-5.81,-7.45,1.02,4
318303,191,225,208,378,274,-3.73,-8.04,2.16,4
318403,195,245,225,395,290,-2.47,-8.67,2.39,4
318503,196,266,235,410,309,-1.57,-9.1,1.88,4
318603,197,278,234,411,312,-1.8,-10,2.43,4
318703,196,276,229,407,307,-2.51,-10.36,2.75,4
318803,196,273,228,405,305,-2.79,-10.12,2.86,4
318903,196,270,226,402,302,-2.67,-9.89,3.06,4
319003,194,252,221,388,289,-2.28,-9.45,2.94,4
319104,188,230,196,358,271,-3.1,-9.77,3.14,4
319203,181,223,181,340,254,-3.45,-9.34,3.14,4
319303,175,218,163,314,234,-2.98,-9.85,3.26,4
319404,168,213,154,293,219,-3.22,-9.65,3.73,0
319503,163,208,151,283,208,-2.82,-9.49,3.8,0
319603,160,205,150,277,201,-2.55,-9.3,4.16,0
319803,157,202,150,272,194,-2.51,-9.57,5.06,0
319903,157,200,149,271,194,-2.35,-9.41,4.94,0
320003,156,201,149,271,194,-2.55,-9.26,4.98,0
320103,157,202,150,271,193,-2.43,-9.34,4.82,0
320203,163,206,154,284,198,-2.86,-10,5.1,0
320303,172,213,183,330,228,-2.55,-10.04,4.75,4
320403,191,223,203,360,252,-0.67,-9.49,3.06,4
320503,198,241,224,387,267,-0.9,-9.49,1.61,4
320603,195,263,235,397,282,-1.61,-9.49,2.31,4
320703,196,276,236,400,295,-2.71,-10.04,2.47,4
320803,199,272,232,398,297,-2.24,-10.28,1.41,4
320903,200,269,227,394,293,-2.79,-10.75,2.16,4
321003,200,267,223,393,292,-2.47,-10.36,2.43,4
321103,200,267,224,393,292,-2.08,-10.12,2.31,4
321203,199,266,223,392,291,-2.51,-10,2.04,4
321303,198,261,222,390,288,-2.67,-10.24,1.69,4
321403,193,235,204,365,263,-2.31,-10.36,2.43,4
321503,174,223,174,323,238,-2.31,-10.16,2.12,4
321603,165,218,159,299,222,-1.8,-9.61,2.39,0
321703,162,213,153,284,208,-2.08,-9.81,3.22,0
321803,160,208,150,277,199,-1.69,-9.92,3.26,0
321903,159,206,150,274,195,-2.39,-9.89,4.08,0
322003,158,205,149,273,194,-2.94,-10,5.26,0
322103,157,205,150,272,194,-2.55,-9.77,5.65,0
322203,157,205,149,272,194,-2.31,-9.3,4.82,0
322304,160,207,150,273,194,-3.45,-9.57,4.86,0
322403,173,217,175,311,197,-3.49,-10.63,5.26,0
322503,185,227,213,354,214,-3.65,-10.24,4.67,0
322604,193,236,224,376,231,-2.47,-9.41,3.37,4
322703,200,253,228,386,239,-1.45,-9.41,1.22,4
322803,201,263,231,398,256,-1.18,-9.96,0.39,4
323003,198,268,227,408,288,-2.51,-10.63,1.88,4
323103,198,265,224,406,289,-1.65,-10.2,1.37,4
323203,198,263,221,404,288,-1.53,-10.2,1.49,4
323303,198,262,220,402,286,-1.29,-10.16,1.06,4
323403,197,259,221,399,282,-1.65,-10.04,0.55,4
323503,192,237,210,376,262,-2.47,-10.12,2.16,4
323603,172,223,182,335,242,-2.35,-10.79,2.43,4
323703,165,218,166,307,225,-1.29,-9.85,2.43,4
323803,161,212,158,290,211,-1.41,-8.9,3.53,0
323903,159,210,156,283,206,-2.04,-9.18,3.96,0
324003,158,209,156,281,204,-3.14,-10.36,5.14,0
324103,158,211,156,282,204,-3.22,-10.04,6.16,0
324203,161,213,163,291,207,-2.82,-9.18,5.02,0
324303,174,223,175,315,218,-2.63,-9.49,4.86,0
324403,182,230,194,344,233,-2.75,-9.89,4.39,4
324503,189,239,214,377,250,-3.3,-11.1,4.43,4
324603,196,255,233,395,268,-2.35,-10.43,3.45,4
324703,200,265,236,393,276,-0.78,-8.75,1.49,4
324803,199,273,237,389,285,-1.06,-9.14,0.59,4
324903,198,282,238,400,302,-2.71,-10.55,1.92,4
325003,198,281,236,400,297,-1.57,-10.9,1.49,4
325103,197,280,234,402,303,-1.57,-10.55,1.45,4
325203,197,279,232,403,301,-1.45,-9.96,1.26,4
325303,197,278,232,400,300,-2,-10.51,1.61,4
325403,196,271,230,398,294,-2.59,-10.55,1.49,4
325504,190,240,210,366,261,-2.16,-10.32,1.96,4
325603,171,222,178,321,237,-1.88,-10.32,2.04,4
325703,162,215,163,295,218,-1.69,-9.77,2.24,0
325804,159,210,156,284,208,-1.92,-8.67,3.06,0
325903,158,205,152,276,200,-2.9,-9.38,4.43,0
326003,157,203,150,272,197,-4.12,-10.32,5.92,0
326203,156,202,150,272,194,-2.79,-8.9,4.79,0
326303,156,206,151,271,195,-2.63,-9.18,4.28,0
326403,168,217,184,317,212,-3.22,-9.81,4.16,0
326503,178,233,213,357,237,-3.8,-10.28,4.82,4
326603,183,245,229,381,253,-2.75,-10.08,4.35,4
326703,185,252,235,390,262,-2.04,-9.61,2.67,4
326803,190,261,239,404,272,-1.53,-9.26,1.65,4
326903,195,273,243,411,287,-1.53,-9.57,1.06,4
327003,192,279,241,414,301,-2.12,-10.47,1.1,4
327103,193,278,238,415,310,-2.79,-10.51,1.26,4
327203,193,274,236,412,308,-2.24,-10.4,1.92,4
327303,192,272,232,412,306,-1.96,-10,1.65,4
327403,193,272,231,411,306,-2.04,-10.04,1.29,4
327503,192,271,230,410,304,-2.28,-10.51,1.49,4
327603,189,265,226,400,284,-2.71,-10.59,1.77,4
327703,179,235,196,359,255,-2.51,-10.12,2.08,4
327803,167,222,168,315,231,-2.12,-9.92,2.2,4
327903,160,215,156,291,216,-1.69,-9.69,2.16,0
328003,158,208,151,281,207,-1.96,-8.63,3.26,0
328103,157,206,150,276,202,-1.92,-9.85,4,0
328203,156,204,150,274,199,-3.26,-10.36,6.32,0
328303,156,204,150,273,198,-2.94,-9.53,5.53,0
328403,155,204,150,273,199,-2.67,-9.06,5.33,0
328503,156,205,151,272,199,-2.59,-9.38,5.26,0
328603,158,211,164,299,216,-3.37,-9.89,5.02,0
328704,166,220,184,330,233,-3.41,-10.67,5.18,4
328803,173,231,208,367,256,-3.18,-9.85,3.69,4
328903,184,251,230,397,270,-2.39,-8.79,2.67,4
329004,189,271,244,407,279,-1.41,-9.1,1.22,4
329103,191,278,238,407,293,-1.73,-9.96,0.75,4
329203,194,277,231,407,302,-1.96,-10.79,0.98,4
329403,194,271,223,398,299,-1.88,-9.85,1.69,4
329503,193,271,223,398,297,-1.92,-10.12,1.61,4
329603,191,270,223,397,292,-2.59,-10.55,1.65,4
329703,187,242,212,377,270,-2.43,-10.2,2.82,4
329803,173,223,177,327,243,-1.61,-10.12,2.08,4
