millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
7203,252,269,336,247,279,-7.06,-7.3,0.78,4,c_1_labelled.csv,0.71,0.7241666666666666,0.78,0.7058333333333333,0.7325,0.4647,0.4635,0.5039,0,0,8,0,0,0,8,0,0,0,6,2,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7303,256,280,343,254,316,-7.06,-7.41,0.59,4,c_1_labelled.csv,0.7133333333333334,0.7333333333333333,0.7858333333333334,0.7116666666666667,0.7633333333333333,0.4647,0.46295000000000003,0.50295,0,0,8,0,0,0,8,0,0,0,5,3,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7403,257,286,349,257,310,-6.83,-7.61,0.24,4,c_1_labelled.csv,0.7141666666666666,0.7383333333333333,0.7908333333333334,0.7141666666666666,0.7583333333333333,0.46585,0.46195,0.5012,0,0,8,0,0,0,8,0,0,0,4,4,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
7503,258,285,345,259,300,-7.06,-7.41,0.27,4,c_1_labelled.csv,0.715,0.7375,0.7875,0.7158333333333333,0.75,0.4647,0.46295000000000003,0.50135,0,0,8,0,0,0,8,0,0,0,3,5,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
7603,258,286,344,259,290,-7.06,-7.41,0.27,4,c_1_labelled.csv,0.715,0.7383333333333333,0.7866666666666666,0.7158333333333333,0.7416666666666667,0.4647,0.46295000000000003,0.50135,0,0,8,0,0,0,8,0,0,0,2,6,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
7703,260,285,342,259,288,-6.94,-7.37,0.16,4,c_1_labelled.csv,0.7166666666666667,0.7375,0.785,0.7158333333333333,0.74,0.4653,0.46314999999999995,0.5008,0,0,8,0,0,0,8,0,0,0,1,7,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
7803,259,284,340,257,288,-7.06,-7.45,0.16,4,c_1_labelled.csv,0.7158333333333333,0.7366666666666667,0.7833333333333333,0.7141666666666666,0.74,0.4647,0.46275,0.5008,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
7903,258,283,338,256,292,-6.98,-7.41,0.12,4,c_1_labelled.csv,0.715,0.7358333333333333,0.7816666666666666,0.7133333333333334,0.7433333333333333,0.46509999999999996,0.46295000000000003,0.5006,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
8003,255,259,315,237,286,-7.73,-8.0,0.59,4,c_1_labelled.csv,0.7125,0.7158333333333333,0.7625,0.6975,0.7383333333333333,0.46135,0.46,0.50295,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
8103,246,220,258,194,255,-7.65,-7.57,0.47,0,c_1_labelled.csv,0.705,0.6833333333333333,0.715,0.6616666666666666,0.7125,0.46175,0.46215000000000006,0.50235,0,0,8,0,0,0,8,0,0,0,1,7,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
