millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
5804,232,186,200,142,1015,-3.8,-9.73,0.08,0,b_1_labelled.csv,0.6933333333333334,0.655,0.6666666666666666,0.6183333333333333,1.3458333333333334,0.48100000000000004,0.45135,0.5004,0,0,4,4,0,0,8,0,0,0,8,0,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
5903,227,184,201,141,1012,-3.61,-9.65,0.24,0,b_1_labelled.csv,0.6891666666666667,0.6533333333333333,0.6675,0.6175,1.3433333333333333,0.48195,0.45175,0.5012,0,0,5,3,0,0,8,0,0,0,8,0,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
6003,223,185,201,141,1018,-3.88,-9.77,0.51,0,b_1_labelled.csv,0.6858333333333333,0.6541666666666667,0.6675,0.6175,1.3483333333333334,0.4806,0.45115,0.50255,0,0,6,2,0,0,8,0,0,0,8,0,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6203,217,185,201,141,1016,-4.28,-9.85,0.82,0,b_1_labelled.csv,0.6808333333333333,0.6541666666666667,0.6675,0.6175,1.3466666666666667,0.47859999999999997,0.45075000000000004,0.5041,0,0,7,1,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6303,213,184,201,141,1016,-3.88,-9.61,0.94,0,b_1_labelled.csv,0.6775,0.6533333333333333,0.6675,0.6175,1.3466666666666667,0.4806,0.45195,0.5047,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6403,214,185,200,142,1016,-3.92,-9.73,0.82,0,b_1_labelled.csv,0.6783333333333333,0.6541666666666667,0.6666666666666666,0.6183333333333333,1.3466666666666667,0.4804,0.45135,0.5041,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6503,216,185,200,141,1017,-3.41,-9.57,0.75,0,b_1_labelled.csv,0.68,0.6541666666666667,0.6666666666666666,0.6175,1.3475,0.48295,0.45215000000000005,0.50375,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,1,7,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6603,225,184,201,142,1017,-3.96,-9.81,0.9,0,b_1_labelled.csv,0.6875,0.6533333333333333,0.6675,0.6183333333333333,1.3475,0.4802,0.45094999999999996,0.5045000000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6703,241,186,201,138,178,-3.84,-9.81,0.39,0,b_1_labelled.csv,0.7008333333333333,0.655,0.6675,0.615,0.6483333333333333,0.4808,0.45094999999999996,0.50195,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,1,7,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6803,260,185,201,142,178,-3.88,-9.77,0.55,0,b_1_labelled.csv,0.7166666666666667,0.6541666666666667,0.6675,0.6183333333333333,0.6483333333333333,0.4806,0.45115,0.50275,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
