millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
183403,187,357,291,462,300,-6,-6.16,6.32,12
183503,195,365,291,475,299,-0.98,-8.79,4.31,12
183603,206,362,294,478,299,7.61,-9.81,4.31,12
183703,210,344,282,459,298,0.12,-12.47,2.94,12
183803,207,257,206,347,298,-1.45,-10.98,2.82,12
183903,249,297,244,309,316,-3.53,-11.61,1.02,12
184003,191,215,157,289,295,-4.55,-9.18,0.98,0
184103,184,211,155,287,294,-1.8,-9.02,0.16,0
184203,179,209,154,286,293,-1.18,-9.61,0.27,0
184303,177,208,153,284,292,-1.14,-9.89,-0.51,0
184403,175,207,154,281,291,-1.41,-10.24,-0.94,0
184503,174,206,152,280,291,-0.75,-10.55,-0.75,0
184603,175,206,152,279,291,-0.9,-10.63,-0.55,0
184704,174,206,152,278,290,-1.37,-10.36,-0.51,0
184803,174,206,152,278,290,-1.1,-10.4,-0.51,0
184903,175,206,153,278,291,-0.55,-10.43,-0.43,0
185004,176,206,152,279,290,-0.67,-10.51,-0.39,0
185103,177,206,152,278,290,-0.82,-10.47,-0.04,0
185203,178,206,152,279,290,-0.82,-10.55,-0.12,0
185403,177,207,154,281,291,0,-9.02,1.06,0
185503,183,254,208,382,302,-4,-9.14,1.88,12
185603,196,333,275,468,315,-3.1,-9.49,2.98,12
185703,193,345,282,471,312,-1.02,-9.41,4.55,12
185803,209,365,293,480,314,-0.08,-11.89,4.75,12
185903,194,372,306,500,318,-2,-10.55,5.73,12
186003,184,377,307,498,311,-5.73,-6.94,6.79,12
186103,190,388,301,493,304,3.53,-8.75,4.28,12
186203,207,388,291,487,302,5.65,-11.81,2.59,12
186303,196,348,292,479,300,-2.75,-9.02,4.82,12
186403,191,347,290,472,298,-6.75,-6,6.86,12
186503,189,343,290,473,298,-3.41,-7.85,4.28,12
186603,199,344,284,479,297,6.2,-9.22,5.1,12
186703,200,343,287,477,296,3.45,-12,3.33,12
186803,204,345,288,468,297,0.31,-11.06,4.51,12
186903,213,302,262,411,313,-0.51,-10.04,4.28,12
187003,259,268,254,404,338,-1.96,-10.87,2.31,12
187103,233,247,186,329,355,-3.33,-9.38,1.69,0
187203,202,223,167,301,309,-2.75,-10.12,1.53,0
187303,191,215,159,291,300,-0.9,-10.28,-0.04,0
187403,183,211,155,285,296,-0.67,-9.89,-0.16,0
187503,180,210,155,283,295,-1.14,-10.9,-0.47,0
187603,179,209,154,282,294,0.16,-10.32,-0.59,0
187703,180,209,155,281,294,-0.08,-10.16,-0.67,0
187803,178,208,154,281,293,-0.75,-10.51,-0.86,0
187904,178,208,155,282,293,-0.71,-10.55,-0.27,0
188003,178,208,154,281,293,-0.27,-10.4,-0.27,0
188103,178,209,154,281,294,-0.71,-10.59,0.04,0
188204,180,208,155,281,294,-0.51,-10.63,0.04,0
188303,179,208,154,281,293,-0.39,-10.47,-0.08,0
188403,181,208,155,282,294,-0.82,-10.55,0.27,0
188603,183,209,155,283,293,-0.47,-9.81,0.75,0
188703,174,243,208,377,298,-2.71,-10.55,1.29,12
188803,173,311,250,451,318,-2.55,-9.85,1.33,12
188903,184,330,264,460,330,-1.88,-10.12,3.26,12
189003,186,332,268,461,324,-2.82,-10.67,5.49,12
189103,195,356,289,476,320,-5.92,-8.79,6.43,12
189203,199,352,291,482,314,2.94,-9.34,5.33,12
189303,200,341,286,474,313,5.14,-12.24,2.08,12
189403,196,336,280,462,311,-3.8,-9.34,3.37,12
189503,197,334,278,458,311,-8.16,-4.16,6.67,12
189603,198,333,280,468,308,1.06,-9.34,4.24,12
189703,199,330,281,473,305,7.49,-10,2.94,12
189803,204,324,275,461,304,0.9,-12.43,3.33,12
189903,213,259,226,376,307,0.39,-11.85,4.39,12
190003,290,287,273,359,324,-1.14,-10.94,2.16,12
190103,198,228,174,314,307,-1.92,-10.12,1.96,0
190203,191,216,160,293,302,-0.75,-10.04,1.1,0
190303,195,219,163,294,305,-0.27,-10.36,0.71,0
190403,189,216,160,289,300,-0.04,-9.3,1.06,0
190503,182,212,155,285,296,-0.98,-10.55,0,0
190603,181,211,155,283,295,-0.71,-10.67,0.39,0
190703,180,211,155,283,295,-0.08,-10.55,0.04,0
190803,181,210,155,282,295,-0.08,-10.67,-0.08,0
190903,182,210,155,283,295,-0.39,-10.67,0.04,0
191003,183,210,156,282,294,-0.39,-10.55,-0.51,0
191104,183,211,155,283,294,-0.27,-10.55,-0.51,0
