millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
44103,176,208,150,272,198,-2.08,-8.83,6.86,1
44204,176,208,149,271,197,-1.1,-8.71,6.55,1
44303,170,200,142,259,187,-0.9,-8.59,6.9,1
44403,162,191,137,251,182,-0.9,-8.71,6.63,1
44603,158,187,132,242,175,-0.35,-8.55,7.14,1
44703,159,200,145,262,192,-0.08,-8.47,7.1,1
44803,169,198,144,260,189,-0.16,-8.67,7.18,1
44903,171,201,144,262,191,-0.2,-8.39,6.98,1
45003,173,205,147,267,195,0.16,-8.08,7.3,1
45103,173,203,146,265,194,0.2,-8.36,7.1,1
45203,174,205,139,269,196,0.24,-8.55,7.06,1
45303,173,204,147,268,195,-0.04,-8.63,7.06,1
45403,166,205,147,267,196,0.16,-8.59,7.26,1
45503,174,205,147,268,196,0.0,-8.59,7.41,1
45603,174,205,147,268,197,0.0,-8.59,7.22,1
45703,165,205,147,268,197,0.08,-8.43,7.14,1
45803,174,205,146,268,196,0.35,-8.43,7.06,1
45903,173,203,146,268,198,0.63,-8.51,7.14,1
46003,174,205,147,269,196,0.04,-8.71,7.14,1
46103,173,205,147,268,197,-0.27,-8.79,7.26,1
46203,173,205,147,268,197,0.24,-8.43,7.1,1
46303,173,205,148,268,196,0.24,-8.39,6.94,1
46403,171,203,146,265,195,0.24,-8.43,6.9,1
46503,169,200,143,263,191,0.2,-8.79,7.37,1
46603,169,201,144,262,192,0.2,-8.55,7.22,1
46703,168,200,143,262,185,0.47,-8.39,7.22,1
46803,168,200,143,260,192,0.35,-8.43,7.1,1
46903,168,200,134,261,192,0.31,-8.51,7.22,1
47003,168,200,144,262,193,0.35,-8.32,7.69,1
47104,170,203,145,265,197,0.51,-7.96,7.34,1
47203,172,206,148,270,200,0.43,-8.04,7.34,1
47303,174,207,148,272,202,0.63,-8.04,7.34,1
47404,166,199,139,261,195,0.43,-8.24,7.45,1
47503,170,202,145,266,197,0.35,-8.24,7.69,1
47603,173,205,147,270,200,0.63,-8.08,7.88,1
47803,175,208,149,273,202,0.82,-7.88,7.77,1
47903,174,207,150,273,202,1.06,-8.43,7.41,1
48003,169,201,144,264,196,0.94,-8.83,6.75,1
48103,161,192,138,252,187,0.82,-8.87,6.63,1
48203,167,201,144,264,196,0.86,-8.83,7.02,1
48303,170,203,146,267,198,0.98,-8.75,6.9,1
48403,170,202,145,267,197,0.9,-8.67,6.83,1
48503,170,191,145,267,198,1.1,-8.39,7.02,1
48603,171,203,146,259,198,1.26,-8.32,7.1,1
48703,171,204,145,268,198,1.14,-8.0,7.49,1
48803,174,205,146,269,199,1.14,-7.57,8.24,1
48903,174,204,144,267,197,1.02,-6.79,8.71,1
