millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
29503,181,199,147,264,270,-4.0,-5.14,8.79,1
29603,184,207,152,272,280,-3.88,-5.14,8.83,1
29703,188,206,152,274,283,-4.16,-5.45,8.75,1
29803,183,202,150,267,277,-3.92,-5.06,8.28,1
29903,182,202,149,266,275,-3.84,-5.3,8.63,1
30003,184,204,149,269,279,-3.84,-5.45,8.63,1
30103,184,203,151,268,278,-4.31,-5.18,8.83,1
30203,185,203,151,268,277,-4.08,-5.49,8.71,1
30303,183,203,151,268,278,-4.24,-5.14,8.75,1
30403,172,191,141,252,262,-4.12,-5.22,8.47,1
30503,186,202,150,269,279,-4.24,-5.22,8.83,1
30603,182,200,149,263,274,-4.24,-5.22,8.71,1
30703,190,209,157,276,287,-4.28,-5.3,8.79,1
30803,191,211,158,274,286,-3.96,-5.1,8.63,1
30903,192,212,155,275,285,-4.24,-5.33,8.63,1
31003,191,209,156,276,288,-4.35,-5.3,8.55,1
31104,190,209,157,275,284,-4.28,-5.26,8.59,1
31203,190,207,155,276,283,-4.16,-5.33,8.63,1
31303,187,209,155,273,284,-4.08,-5.3,8.79,1
31404,190,210,153,272,282,-4.24,-5.33,8.63,1
31503,188,206,154,272,281,-4.08,-5.33,8.51,1
31603,186,206,154,271,283,-4.28,-5.37,8.71,1
31803,188,209,151,271,281,-4.2,-5.22,8.43,1
31903,185,207,153,270,279,-4.12,-5.37,8.43,1
32003,187,206,152,268,279,-4.2,-5.1,8.79,1
32103,186,204,152,269,279,-4.31,-5.37,8.39,1
32203,185,203,149,269,279,-4.2,-5.33,8.63,1
32303,185,203,152,267,278,-4.08,-5.37,8.71,1
32403,184,203,151,268,278,-4.16,-5.33,8.51,1
32503,183,203,151,269,277,-4.24,-5.26,8.47,1
32603,187,206,143,272,282,-4.0,-5.33,8.36,1
32703,187,205,154,273,283,-4.2,-5.33,8.43,1
32803,185,204,152,269,280,-4.08,-5.37,8.36,1
32903,182,198,150,267,276,-4.2,-5.22,8.94,1
