millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
160703,184,217,158,284,329,-3.8,-9.53,3.53,0
160803,185,215,157,283,328,-3.57,-9.69,3.69,0
160903,184,212,155,281,322,-3.45,-9.73,3.73,0
161003,181,207,149,273,304,-2.04,-9.85,3.69,0
161103,183,213,154,278,316,-1.69,-9.73,3.8,0
161203,173,200,143,264,297,-2.04,-9.85,3.96,0
161303,171,200,142,261,292,-1.84,-10.12,4.08,0
161403,182,213,154,277,312,-1.84,-9.85,3.88,0
161503,171,198,145,261,292,-1.92,-9.96,3.92,0
161603,170,195,143,260,289,-2.04,-10.16,4.28,0
161703,178,208,149,270,303,-2.12,-9.96,4.24,0
161803,179,206,150,271,304,-2.08,-9.61,4.28,0
161903,179,208,151,271,304,-2.04,-9.81,4.2,0
162003,175,204,146,265,297,-2.2,-9.81,4.04,0
162103,182,213,152,279,313,-2.39,-10.12,4.24,0
162203,171,195,158,279,313,-2.51,-9.96,3.92,0
162304,194,220,237,375,375,-3.57,-9.45,3.53,3
162403,191,220,291,410,409,-5.22,-7.77,1.1,3
162503,200,227,319,430,439,-6.86,-6.59,0,3
162604,205,235,331,477,502,-8.87,-5.49,-0.31,3
162703,211,248,351,488,523,-9.26,-3.96,-1.02,3
162803,193,231,336,470,527,-9.06,-2.75,-1.14,3
163003,206,236,334,475,545,-9.57,-0.31,-2.24,3
163103,194,221,312,438,494,-9.77,0.08,-2.28,3
163203,207,231,331,474,528,-9.3,0.24,-2.43,3
163303,209,223,323,463,513,-9.38,0.2,-2.12,3
163403,224,231,327,474,526,-9.53,0.16,-2.24,3
163503,226,235,335,472,527,-9.89,-0.04,-2.12,3
163603,222,231,333,466,524,-9.65,0,-2.04,3
163703,208,224,322,440,503,-9.65,-0.39,-1.84,3
163803,196,217,295,403,470,-8.94,-2.55,-0.78,3
163903,195,221,242,376,417,-7.77,-5.1,0.31,3
164003,200,224,203,332,385,-7.37,-7.22,1.02,0
164103,193,217,176,302,356,-6.47,-8.28,2,0
164203,187,212,160,284,329,-5.02,-8.98,2.9,0
164303,175,203,150,264,304,-4.2,-9.14,3.14,0
164403,181,202,148,264,304,-3.69,-9.53,3.69,0
164503,188,215,157,281,315,-2.28,-9.61,3.77,0
164603,163,186,141,246,291,-1.53,-9.45,3.8,0
164703,165,186,137,245,274,-1.1,-9.61,3.57,0
164803,161,183,134,240,270,-0.82,-9.81,3.61,0
164903,159,184,134,244,269,-1.45,-10.28,3.77,0
165003,160,185,135,242,270,-1.57,-10.16,3.92,0
165103,160,155,135,243,271,-1.49,-10,3.84,0
165203,158,184,135,241,269,-1.49,-9.96,3.84,0
165303,176,204,150,267,299,-1.77,-9.92,3.84,0
165403,168,187,143,256,285,-2.12,-10.12,3.65,0
165504,172,201,146,261,293,-1.96,-10,3.73,0
