millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
24803,225,185,200,142,196,-4.47,-9.61,0.51,0
24903,222,185,200,141,177,-4.35,-9.61,0.51,0
25004,221,184,201,142,178,-4.43,-9.57,0.67,0
25103,221,185,201,142,177,-4.51,-9.57,0.51,0
25203,220,185,201,142,177,-4.43,-9.38,0.31,0
25403,220,185,201,141,177,-4.55,-9.53,0.59,0
25503,227,185,201,141,178,-4.39,-9.61,0.47,0
25603,259,184,202,141,179,-4.35,-9.53,0.27,0
25703,278,185,201,142,181,-4.08,-9.41,0.24,3
25803,284,185,201,141,187,-4,-9.57,-0.04,3
25903,295,185,201,141,188,-4.2,-9.49,-0.35,3
26003,311,185,201,142,188,-4.51,-9.49,-0.51,3
26103,327,184,201,143,186,-4.24,-9.38,-0.39,3
26203,334,185,201,142,184,-4.43,-9.57,-0.12,3
26303,343,187,201,142,181,-4.39,-9.41,-0.47,3
26403,345,188,201,142,182,-4.28,-9.38,-0.51,3
26503,343,187,201,142,182,-4.28,-9.49,-0.16,3
26603,340,186,203,142,182,-4.24,-9.49,-0.12,3
26703,339,186,199,142,182,-4.43,-9.53,-0.16,3
26803,335,188,201,141,182,-4.31,-9.45,0,3
26903,334,188,201,143,182,-4.31,-9.45,0.12,3
27003,332,186,202,141,182,-4.31,-9.45,-0.12,3
27103,329,187,201,142,181,-4.16,-9.41,-0.12,3
27203,330,188,201,141,182,-4.28,-9.41,0,3
27303,308,187,202,143,176,-4.39,-9.49,0.04,3
27403,280,186,203,142,179,-4.31,-9.41,-0.24,3
27503,255,187,200,142,179,-4.43,-9.57,0.08,0
27603,237,187,200,141,178,-4.47,-9.49,0.27,0
27703,229,186,202,141,211,-4.24,-9.61,0.27,0
27803,223,184,201,141,193,-4.51,-9.53,0.67,0
27904,222,184,201,141,200,-4.35,-9.49,0.98,0
28003,216,186,200,142,224,-4.55,-9.53,0.94,0
28103,213,186,203,142,210,-4.63,-9.53,1.06,0
28204,217,185,201,141,1019,-4.35,-9.41,1.22,0
28303,215,188,200,141,1020,-4.47,-9.45,1.22,0
28403,216,186,201,141,1020,-4.43,-9.53,1.22,0
28603,216,185,201,142,1018,-4.35,-9.49,1.1,0
28703,225,185,201,142,1019,-4.55,-9.41,0.59,0
28803,239,186,201,141,1020,-4.28,-9.53,0.75,0
28903,249,185,201,142,176,-4.47,-9.61,0.39,0
29003,250,184,201,141,177,-4.04,-9.49,-0.12,0
29103,261,186,201,141,232,-4.31,-9.49,-0.27,0
29203,251,185,200,142,176,-4.16,-9.61,-0.31,0
29303,282,185,200,141,178,-3.96,-9.57,-0.47,3
29403,293,186,199,142,171,-3.92,-9.53,0.04,3
