millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
136403,206,210,300,468,314,-4.12,0.24,-7.65,30
136503,206,210,299,468,314,-4.28,0.24,-7.77,30
136603,204,210,298,466,313,-4.63,1.73,-8.59,30
136704,185,210,270,430,274,-3.18,1.37,-8.59,30
136803,163,211,235,379,246,-3.41,-3.69,-6.86,0
136903,157,212,168,292,220,-3.33,-6.83,-5.02,0
137004,156,212,157,278,212,-3.45,-8.83,-3.45,0
137103,156,211,155,276,209,-3.3,-9.73,-2.08,0
137203,155,213,154,276,209,-2.51,-10.04,-0.47,0
137403,155,211,153,275,208,-1.84,-10.59,0.82,0
137503,155,211,153,275,208,-1.33,-10.43,0.86,0
137603,155,211,153,275,208,-1.33,-10.51,1.49,0
137703,155,210,153,275,208,-1.49,-10.51,1.49,0
137803,155,210,153,275,208,-1.41,-10.47,1.84,0
137903,155,210,153,275,208,-1.45,-10.51,1.84,0
138003,155,210,153,275,208,-1.41,-10.51,1.57,0
138103,156,210,153,275,208,-1.45,-10.55,1.8,0
138203,155,210,153,275,209,-1.57,-10.59,1.73,0
138303,155,210,153,276,209,-1.45,-10.59,1.73,0
138403,156,210,153,277,209,-1.37,-10.55,1.49,0
138503,156,210,157,283,218,-1.18,-10.47,1.02,0
138603,158,210,160,290,229,-1.69,-10.16,0.31,0
138703,158,211,160,294,233,-2.63,-10.12,-0.94,0
138803,161,212,182,336,252,-2.94,-10.12,-2.71,0
138903,170,215,243,408,256,-2.59,-8.32,-3.45,30
139003,187,214,287,455,277,-1.73,-4.04,-7.3,30
139103,203,214,299,469,289,-3.69,-0.71,-8.12,30
139203,207,213,299,468,288,-4.04,0.71,-8.59,30
139303,208,212,300,466,284,-4.24,1.65,-8.43,30
139403,209,212,301,466,282,-4,0.86,-7.85,30
139503,209,211,302,466,282,-4.04,1.06,-7.96,30
139603,209,211,302,465,281,-4.24,0.75,-7.69,30
139703,209,211,302,464,280,-3.88,0.78,-7.61,30
139803,208,211,301,463,280,-4.08,0.9,-7.77,30
139904,207,211,300,461,279,-4.08,0.98,-7.73,30
140003,207,211,299,460,279,-4.04,1.06,-7.73,30
140103,206,211,298,459,278,-4.04,0.59,-7.69,30
140204,206,211,297,458,278,-4.08,0.24,-7.61,30
140303,206,211,297,458,277,-3.92,0.47,-7.73,30
140403,206,210,297,457,278,-4.24,0.78,-7.88,30
140603,206,211,296,457,278,-3.92,0.43,-7.81,30
140703,201,211,292,450,275,-3.61,1.69,-8.83,30
140803,182,211,271,425,257,-2.9,-0.08,-8.28,30
140903,166,213,242,388,247,-2.31,-5.1,-6.39,0
141003,159,213,171,309,227,-2.59,-8.2,-4.51,0
141103,157,212,161,285,217,-2.24,-9.69,-1.73,0
141203,157,212,158,278,212,-2.31,-10.43,-0.43,0
141303,157,212,156,277,210,-1.53,-10.55,0.16,0
141403,156,211,154,276,209,-0.94,-10.43,0,0
141503,156,211,153,275,209,-1.02,-10.4,0.63,0
141603,156,210,153,274,208,-1.41,-10.67,0.75,0
141703,155,209,152,274,207,-1.26,-10.59,0.78,0
141803,155,210,152,274,207,-1.1,-10.59,0.71,0
141903,155,209,152,274,207,-1.14,-10.55,0.39,0
142003,155,209,152,274,207,-1.1,-10.63,0.63,0
142103,155,209,152,273,207,-1.1,-10.59,0.55,0
142203,155,209,152,274,207,-1.1,-10.59,0.63,0
142303,155,209,152,274,207,-1.1,-10.55,0.59,0
142403,155,208,152,274,207,-1.22,-10.47,0.71,0
142503,155,208,152,274,207,-1.37,-10.43,0.51,0
142603,155,208,152,274,207,-1.37,-10.55,0.67,0
142703,156,208,153,278,211,-1.53,-10.43,1.61,0
142803,158,210,181,355,264,-1.65,-10.67,2.31,30
142903,174,218,255,436,334,-1.49,-9.65,1.02,30
